Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Above_20DMA,Above_50DMA
POLICYBZR,POLICYBZR.NS,2026-09-18,1770.0,1798.0,1743.0,1743.0,1368411.0,1810.9250061035157,1706.34599609375,1676.6220007324218,1650.6885034179688,1783.63129311881,1784.2110240152674,1735.4676296184653,46.28591814358604,58.836039509890924,3.375561647153811,1.0335319276208697,1964.199951171875,1364.0,5.592302629532342,-11.261580117640435,1710.0999755859375,1875.0,1776.0333251953125,-3.021201099033499,-2.9077513698571478,7.912336100270578,True,False,True,False,False,52.95,25.0,50.51,76.57,51.17,94.74,35.0,Neutral Watch,PB Fintech Limited,EQ,INE417T01026,False,True
POLYCAB,POLYCAB.NS,2026-09-18,8256.0,8400.0,8235.0,8400.0,417221.0,8616.65,8927.7,9172.07,8369.6425,8324.944833689431,8535.558018969074,8827.278641024814,41.76523181818751,195.8175906453412,2.331161793396919,1.0522786158339783,10126.0,6663.0,0.3627096378369776,-17.04523010073079,8072.0,9445.0,8195.666666666666,1.9293775027302562,-6.312737006468883,-11.866540761724897,True,True,True,False,False,42.02,25.0,27.88,67.53,51.83,52.9,35.0,200 DMA Recovery Watch,Polycab India Limited,EQ,INE455K01017,False,False
POLYMED,POLYMED.NS,2026-09-18,1705.699951171875,1748.0,1704.5,1726.0,150328.0,1733.1149841308593,1722.6039965820312,1631.7110009765624,1578.7255010986328,1725.09193665481,1731.1274100906621,1706.715895874487,49.40856459641851,55.7397435315825,3.2294173540893687,0.9492666339358022,2107.800048828125,1182.0,9.32869576116171,-18.11367492093924,1681.699951171875,1858.0,1704.1666259765625,0.11600928074246841,-2.5024034122040573,4.549032314212487,True,False,True,False,False,53.95,25.0,48.63,82.82,48.22,100.0,35.0,Neutral Watch,Poly Medicure Limited,EQ,INE205C01021,False,True
POLYPLEX,POLYPLEX.NS,2026-09-18,1091.5,1093.9000244140625,1071.199951171875,1079.300048828125,65825.0,1156.189990234375,1139.1499975585937,1039.1759997558593,938.5960012817383,1118.1958031001673,1139.1382422375082,1118.5692510953165,34.58210273235598,33.247613989618,3.0804792444619427,1.1958289051784432,1264.0,740.0,14.990906348870281,-14.612337909167328,1054.5999755859375,1215.300048828125,1078.0999755859375,-4.087798631831918,-7.823039856180348,9.651535325949624,True,False,True,False,False,49.81,25.0,42.08,53.16,56.85,100.0,35.0,Neutral Watch,Polyplex Corporation Limited,EQ,INE633B01018,False,False
PONNIERODE,PONNIERODE.NS,2026-09-18,356.3999938964844,361.25,351.6000061035156,356.6000061035156,9320.0,387.00249938964845,350.49299865722656,331.7484985351563,302.424249420166,367.7471084175212,371.2353730960164,356.33345113363987,45.2315513699881,19.390145480662632,5.437505650247791,0.13071437086696447,455.0,252.39999389648438,17.913826945828614,-21.62637228494162,343.1000061035156,455.0,357.7000020345052,-4.448018638945495,-7.171674666326444,12.067879454228336,True,False,False,False,False,47.9,25.0,45.31,74.46,19.58,100.0,35.0,Neutral Watch,Ponni Sugars (Erode) Limited,EQ,INE838E01017,False,True
POONAWALLA,POONAWALLA.NS,2026-09-18,434.0,492.0,434.0,479.3999938964844,7163603.0,462.12250061035155,472.08800048828124,445.47800079345706,441.4895002746582,453.344120850133,460.00498787302706,461.8397923345731,57.859018765725715,14.931096809636387,3.1145383812542184,6.498776535703407,570.4000244140625,361.20001220703125,8.586952486580412,-15.953721357402983,428.1000061035156,506.0,431.8333435058594,6.675567513895042,-2.965285752142033,8.880310512727219,True,False,True,False,False,64.63,25.0,51.17,99.72,100.0,100.0,35.0,Neutral Watch,Poonawalla Fincorp Limited,EQ,INE511C01022,True,True
POWERGRID,POWERGRID.NS,2026-09-18,264.6000061035156,270.29998779296875,263.3999938964844,270.29998779296875,17896733.0,267.06749725341797,274.16699951171876,284.0659991455078,284.50600006103514,266.9125529030301,267.73148854304196,273.15498830320655,52.2391911263082,4.7027548283488745,1.7398279839919424,1.9790608325511299,324.95001220703125,250.0,-4.9932206227702665,-16.81797887708465,261.70001220703125,275.95001220703125,263.9833272298177,-0.5335831488615495,2.0770393706740276,-4.790421414547286,False,False,True,False,False,46.97,25.0,50.32,88.48,84.27,10.05,35.0,Neutral Watch,Power Grid Corporation of India Limited,EQ,INE752E01010,True,False
POWERINDIA,POWERINDIA.NS,2026-09-18,31490.0,32700.0,31450.0,32700.0,125521.0,32160.0,32716.8,33608.35,28156.58,31563.85051860383,32033.95717902889,32603.412384228097,52.8037719907101,983.3894996309202,3.007307338320857,1.4918662322952236,38785.0,16111.0,16.136263708163412,-15.689055047054278,29645.0,34975.0,30978.333333333332,4.024176872912366,-4.357999415033631,-3.72442219932283,True,False,False,False,False,56.27,25.0,38.3,89.61,67.22,100.0,35.0,Neutral Watch,Hitachi Energy India Limited,EQ,INE07Y701011,True,False
POWERMECH,POWERMECH.NS,2026-09-18,2345.199951171875,2392.0,2336.60009765625,2371.39990234375,37848.0,2438.7400024414064,2511.826005859375,2557.8400073242187,2363.9525061035156,2378.4532401674796,2421.083808279683,2484.269018920915,43.95893036742729,80.11369040646301,3.3783289915498194,0.7034506215691031,3120.0,1717.699951171875,0.3150400112102991,-23.99359287359776,2270.10009765625,2600.10009765625,2303.1000162760415,-2.4155463953568934,-2.3190694880126483,-15.091840550614977,True,True,True,False,False,41.6,25.0,33.29,71.92,39.62,52.52,35.0,200 DMA Recovery Watch,Power Mech Projects Limited,EQ,INE211R01019,False,False
PPAP,PPAP.NS,2026-09-18,235.0,244.9499969482422,233.0,240.60000610351562,7134.0,254.94250030517577,280.6839996337891,252.7568002319336,231.3434503173828,243.20113784980228,253.9081662375211,262.48325127326905,38.65703186452169,12.005231741218237,4.989705501525679,0.5814891796063089,379.5,176.0,4.001218004414486,-36.60078890552948,222.0,277.8500061035156,230.76666768391928,-1.5548231947085212,-11.446450020700738,0.08736083630782598,True,False,True,False,False,42.88,25.0,27.18,61.31,35.35,82.01,35.0,Neutral Watch,PPAP Automotive Limited,BE,INE095I01015,False,False
PPL,PPL.NS,2026-09-18,271.95001220703125,278.0,268.0,268.6000061035156,9993.0,269.4624984741211,267.4859997558594,249.6549008178711,232.12305000305176,274.31477742412204,271.5040283998244,265.7131336138999,48.528518169752935,11.415614694295163,4.250042604204449,0.352483664165219,334.3999938964844,163.2100067138672,15.714491128728625,-19.677030201542866,254.0,295.79998779296875,272.43333943684894,-6.59015214533648,-1.0681377150955296,2.821266626051333,True,False,False,False,False,50.78,25.0,50.12,81.06,27.34,100.0,35.0,Neutral Watch,Prakash Pipes Limited,BE,INE050001010,False,True
PPLPHARMA,PPLPHARMA.NS,2026-09-18,204.4499969482422,210.10000610351562,204.4499969482422,208.16000366210938,2926602.0,212.60250015258788,202.77559997558595,186.62379989624023,172.97629959106445,209.01239231611248,210.16099012961303,202.5422152979204,49.0477817843643,6.965777963251147,3.34635753300532,0.7301078824342502,231.92999267578125,132.3000030517578,20.340187733361837,-10.248777546809285,198.86000061035156,231.92999267578125,204.46666971842447,-1.509345800465145,-2.5787403725624047,24.13381873188536,True,False,True,False,False,55.02,25.0,64.15,82.1,40.55,100.0,35.0,Neutral Watch,Piramal Pharma Limited,EQ,INE0DK501011,False,True
PRABHA,PRABHA.NS,2026-09-18,220.10000610351562,236.8800048828125,220.10000610351562,233.00999450683594,262939.0,226.49900131225587,185.17120056152345,172.05260055541993,169.55143753051757,232.82859188028155,223.398616444209,198.5117361827359,60.81884735202683,13.538400718976927,5.810223182756971,0.28072202440488736,262.79998779296875,137.91000366210938,37.42731875387164,-11.33561441015023,201.10000610351562,262.79998779296875,222.4800008138021,-4.753926141198561,7.052279052864274,51.906900993547225,True,False,False,False,False,59.88,25.0,100.0,94.36,24.83,100.0,35.0,Momentum Watch,Prabha Energy Limited,EQ,INE0I0M01023,True,True
PRAENG,PRAENG.NS,2026-09-18,22.940000534057617,22.940000534057617,22.260000228881836,22.690000534057617,11386.0,21.86700029373169,20.839600219726563,21.123400077819824,22.313800001144408,22.448236509082104,22.048509227966647,21.355468064615636,55.58362538818506,1.453980772454571,6.408024408250457,0.09692505971625627,33.880001068115234,17.0,1.6859545792017316,-33.02833583611845,18.540000915527344,26.68000030517578,21.78333346048991,-1.003488400832142,19.170165141923157,9.191529279590416,True,True,True,False,False,52.91,25.0,95.69,95.17,18.39,63.49,35.0,200 DMA Recovery Watch,Prajay Engineers Syndicate Limited,EQ,INE505C01016,True,True
PRAJIND,PRAJIND.NS,2026-09-18,317.1000061035156,320.0,314.1499938964844,316.04998779296875,412461.0,335.72499694824216,332.69899780273437,349.1154983520508,335.5722496032715,323.37216868207577,329.56985750431267,335.09672588553445,37.07533334493539,9.542754303379132,3.0193813231944167,0.665100428776368,427.6499938964844,273.0,-5.817603163963292,-26.096108428924513,310.0,363.6000061035156,314.0,-3.3042735532721523,-11.828713340808417,-9.350353269529876,False,False,True,False,False,29.81,25.0,18.86,58.15,38.28,3.46,35.0,Weak / Avoid,Praj Industries Limited,EQ,INE074A01025,False,False
PRAKASH,PRAKASH.NS,2026-09-18,117.5999984741211,119.48999786376953,116.93000030517578,118.51000213623047,371984.0,125.20250091552734,126.15379989624023,135.19720039367675,133.09375034332277,121.90357117298097,124.2448833660754,127.57895472646653,34.662176414359905,4.061760414574371,3.427356629278655,1.0577031755349557,177.0,110.23999786376953,-10.957500385609919,-33.045196533203125,115.01000213623047,133.89999389648438,117.46333567301433,-4.25755105432094,-8.451135627593597,-17.108483510966543,False,False,True,False,False,25.71,0.0,19.41,53.32,52.02,0.0,35.0,Weak / Avoid,Prakash Industries Limited,EQ,INE603A01013,False,False
PRAKASHSTL,PRAKASHSTL.NS,2026-09-18,3.7799999713897705,3.8399999141693115,3.5,3.6500000953674316,85881.0,3.803999996185303,3.9318000507354736,4.169100012779236,4.359050003290176,3.723659200641589,3.7912866759065476,3.9323888645012928,39.52340333508357,0.1910788326839869,5.235036375108689,0.6309448855342068,6.570000171661377,3.4800000190734863,-16.26615678617036,-44.44444444444444,3.4800000190734863,4.059999942779541,3.709999958674113,-3.9473647060816464,-6.887754481417707,-16.284404045985035,False,False,False,False,False,25.5,0.0,23.2,63.05,37.08,0.0,35.0,Weak / Avoid,Prakash Steelage Limited,EQ,INE696K01024,False,False
PRAXIS,PRAXIS.NS,2026-09-18,4.25,4.289999961853027,3.9100000858306885,4.090000152587891,101700.0,4.764499998092651,6.028600015640259,6.818099989891052,7.395499987602234,4.448368842663548,4.846844660400936,5.72493155020547,21.65034715234586,0.3310725893825124,8.09468403498789,0.6236732761520402,14.4399995803833,3.9100000858306885,-44.69609682314463,-71.6758983972261,4.150000095367432,5.769999980926514,4.256666660308838,-13.347450542538674,-25.77132517800478,-51.54028014297432,False,False,False,False,False,16.62,0.0,0.0,27.3,36.83,0.0,35.0,Weak / Avoid,Praxis Home Retail Limited,EQ,INE546Y01022,False,False
PRECAM,PRECAM.NS,2026-09-18,113.83000183105469,117.5999984741211,113.44000244140625,116.41000366210938,69491.0,121.68350105285644,132.43059951782226,142.35499992370606,143.91050029754638,116.83006492256061,121.36255680009542,130.0445209401062,29.804818130902206,4.181287672844965,3.5918628479572363,0.5567265685899855,223.1999969482422,103.9800033569336,-19.10944411879435,-47.84497972502049,111.61000061035156,133.1199951171875,113.92999776204427,-0.34243121722841163,-10.851583680691434,-22.799914553206058,False,False,True,False,False,20.22,0.0,10.06,43.61,34.49,0.0,35.0,Weak / Avoid,Precision Camshafts Limited,EQ,INE484I01029,False,False
PRECOT,PRECOT.NS,2026-09-18,654.9000244140625,693.7999877929688,654.5499877929688,659.6500244140625,1317.0,685.3600067138672,753.9350048828124,731.2075024414063,591.3330021667481,668.8554127054861,689.798669679122,718.2228717387364,36.9656711243663,35.73305264689058,5.4169713218203315,0.3262404320146647,899.0,300.04998779296875,11.55305420076147,-26.624023980638214,643.0,750.4000244140625,652.4833374023438,-0.0757403592378525,-8.585082215610084,-10.14166375805301,True,False,False,False,False,43.36,25.0,24.72,57.93,26.42,100.0,35.0,Neutral Watch,Precot Limited,EQ,INE283A01014,False,False
PRECWIRE,PRECWIRE.NS,2026-09-18,450.0,488.8999938964844,448.54998779296875,478.3999938964844,1840592.0,463.1199981689453,424.7510003662109,417.0170001220703,351.107699508667,460.58183967071864,457.41567068759184,437.4323682267997,57.66784508644862,23.34842541886669,4.880523770223708,1.6278140019409861,524.9000244140625,179.52000427246094,36.25448674749874,-8.858835655320341,405.45001220703125,524.9000244140625,446.1000061035156,3.426657987635684,9.099200432493593,13.809917199971045,True,False,False,False,False,64.58,25.0,79.25,99.34,71.97,100.0,35.0,Momentum Watch,Precision Wires India Limited,EQ,INE372C01037,True,True
PREMEXPLN,PREMEXPLN.NS,2026-09-18,668.4000244140625,670.9000244140625,668.0999755859375,668.25,60147.0,666.734994506836,665.2939978027343,664.6279962158203,577.4427499389649,667.7287993520799,666.9020679706607,666.5602121902045,50.90420833865438,10.66930936916196,1.5966044697586173,0.30605554612777175,829.7999877929688,378.3999938964844,15.725758106865717,-19.468545453061004,661.0999755859375,702.5,666.566650390625,0.24752842401654096,0.7766588152128495,-11.548643282594306,True,False,False,False,False,50.08,25.0,42.31,85.81,25.71,100.0,35.0,Neutral Watch,Premier Explosives Limited,EQ,INE863B01029,True,True
PREMIER,PREMIER.NS,2026-09-18,2.680000066757202,2.7799999713897705,2.559999942779541,2.7799999713897705,24991.0,2.7715000033378603,2.82520001411438,2.8860000205039977,2.924800008535385,2.775696973998687,2.7827722795938747,2.8203842586116514,49.347452796764124,0.18249877593739336,6.5647042379701555,2.2437198111005365,3.880000114440918,2.559999942779541,-4.950767119907262,-28.350518314601914,2.559999942779541,2.9800000190734863,2.7399999300638833,-3.1358856361689114,2.2058802260453536,-2.797200232183028,False,False,False,False,False,47.82,25.0,52.17,82.69,93.53,10.39,35.0,Neutral Watch,Premier Limited,BE,INE342A01018,True,False
PREMIERENE,PREMIERENE.NS,2026-09-18,880.0,905.7999877929688,878.2999877929688,902.0,3106714.0,982.0550079345703,1018.3200012207031,1028.6320007324218,934.2225012207032,936.8318223216176,969.1973768200816,1000.906823160906,30.905663627918358,27.29517481712181,3.0260725961332384,2.5736595618038565,1134.0,666.9000244140625,-3.4491249331502494,-20.458553791887123,880.0,1072.4000244140625,888.0999959309896,-7.411210357456632,-14.339981006647673,-14.144296500964682,False,False,True,False,False,38.73,25.0,10.0,45.81,100.0,22.41,35.0,Weak / Avoid,Premier Energies Limited,EQ,INE0BS701011,False,False
PREMIERPOL,PREMIERPOL.NS,2026-09-18,82.55000305175781,84.9000015258789,80.05000305175781,81.43000030517578,131946.0,88.88150100708008,80.70940071105957,69.5663003540039,60.2813002204895,84.76042945566701,85.70167776189511,80.68178146524875,42.80586065838642,4.77951196563283,5.869473102935798,0.41572486403069053,98.80000305175781,38.0,35.08335090207275,-17.580973896815067,79.0,98.80000305175781,82.4499994913737,-5.214763317382443,-6.370013611323888,29.893128232551348,True,False,False,False,False,51.05,25.0,61.17,69.61,29.55,100.0,35.0,Neutral Watch,Premier Polyfilm Limited,EQ,INE309M01020,False,True
PRESTIGE,PRESTIGE.NS,2026-09-18,1447.0,1471.5999755859375,1435.0999755859375,1435.0999755859375,562624.0,1558.5399963378907,1603.1280004882813,1532.0350024414063,1491.737999267578,1486.5243450663668,1532.707528378747,1560.3691291606842,32.3465848326383,48.6758166848727,3.3918066694272526,1.16846690327839,1805.199951171875,1090.0,-3.796780916585152,-20.501882649934767,1409.0999755859375,1651.300048828125,1425.0333251953125,-7.029023174142923,-9.485968111892939,-7.787706061787358,False,False,True,False,False,34.35,25.0,24.8,48.69,55.9,19.63,35.0,Weak / Avoid,Prestige Estates Projects Limited,EQ,INE811K01011,False,False
PRICOLLTD,PRICOLLTD.NS,2026-09-18,752.5,778.0,752.0499877929688,767.5,280279.0,770.3600036621094,727.4949987792969,653.1149987792969,623.4369993591308,757.7496289494043,760.2628556741806,728.266030174886,53.75257322306752,24.985561602592853,3.255447765810144,0.8128456048961159,823.0,499.8999938964844,23.10786828323639,-6.74362089914945,721.0,823.0,739.1166585286459,3.772312781914189,-4.498229741288107,30.816428162808542,True,False,True,False,False,57.09,25.0,65.66,91.51,43.45,100.0,35.0,Neutral Watch,Pricol Limited,EQ,INE726V01018,False,True
PRIMESECU,PRIMESECU.NS,2026-09-18,296.5,301.0,289.0,296.8500061035156,24904.0,282.2800003051758,281.66200073242186,283.6625012207031,281.8685011291504,284.4622085210051,283.4380912606776,283.21095790893673,61.05414223264054,10.395794108957542,3.502036009840063,0.845494560337057,325.0,248.0,5.315068875858819,-8.661536583533657,272.0,296.45001220703125,282.26666259765625,5.980007009999766,6.6463084585383525,0.6271207130561507,True,False,True,False,True,64.22,25.0,63.79,93.89,44.59,92.52,75.0,Pre-Breakout Watch,Prime Securities Limited,EQ,INE032B01021,True,True
PRIMO,PRIMO.NS,2026-09-18,21.459999084472656,21.950000762939453,21.25,21.350000381469727,58854.0,21.304500102996826,22.65819999694824,23.294799995422363,22.380750036239625,21.57995514035574,21.73332399538316,22.36646063102075,46.136898732488234,1.3631634890837345,6.384840584203749,0.28510494515675466,26.899999618530273,16.100000381469727,-4.6055188190783465,-20.631967716599476,19.260000228881836,24.670000076293945,21.503333409627277,-1.6129049270241391,-0.5125755251430553,-11.447532803864124,False,False,True,False,False,35.13,25.0,39.82,76.27,24.98,13.16,35.0,Weak / Avoid,Primo Chemicals Limited,EQ,INE607A01022,True,False
PRINCEPIPE,PRINCEPIPE.NS,2026-09-18,259.70001220703125,274.8999938964844,257.54998779296875,269.79998779296875,268881.0,281.74999847412107,275.1119989013672,272.59239959716797,260.72569999694826,270.6736723434266,276.12638974263683,276.20294328930635,43.93343901394241,9.34784876699735,3.464732835410812,1.3847275746088215,352.20001220703125,205.0,3.480396369106198,-23.395803963125893,251.8000030517578,303.0,256.98333231608075,-3.6084338419996254,-4.6979929437669155,-3.8317592114575083,True,False,True,False,False,49.61,25.0,37.54,71.87,63.47,77.84,35.0,Neutral Watch,Prince Pipes And Fittings Limited,EQ,INE689W01016,False,False
PRITI,PRITI.NS,2026-09-18,34.4900016784668,34.4900016784668,33.0,33.43000030517578,3423.0,33.60599994659424,35.79000022888184,39.08220001220703,44.401650009155276,33.28450510589508,33.81749776371494,35.66743732079743,44.73001284801914,1.5720005012269793,4.702364603279992,0.490099222541987,85.0,31.0,-24.710004474422064,-60.67058787626378,31.0,35.95000076293945,32.15999984741211,-0.11951273997146128,-0.3576719362550995,-18.54288606380694,False,False,False,False,False,28.01,0.0,34.45,73.46,32.15,0.0,35.0,Weak / Avoid,Priti International Limited,EQ,INE974Z01015,False,False
PRITIKAUTO,PRITIKAUTO.NS,2026-09-18,14.449999809265137,14.989999771118164,14.449999809265137,14.819999694824219,71658.0,16.19700002670288,17.243599891662598,16.11089993476868,14.658749952316285,15.134366582312982,15.88204501693276,16.466824871961524,27.120605965287453,0.695307987134958,4.691686919384954,0.4921903976921492,20.989999771118164,10.40999984741211,1.1000238289927022,-29.39495066018889,14.229999542236328,18.18000030517578,14.53333314259847,-1.7241394575414404,-15.699660073149746,-17.89473506239514,True,True,True,False,False,32.03,25.0,4.28,38.24,32.23,58.8,35.0,200 DMA Recovery Watch,Pritika Auto Industries Limited,BE,INE583R01029,False,False
PRIVISCL,PRIVISCL.NS,2026-09-18,3474.0,3503.89990234375,3435.39990234375,3444.89990234375,27058.0,3445.510009765625,3546.2000146484374,3466.8620092773435,3204.4625073242187,3465.044604598066,3468.7117185860134,3487.604439332061,46.837218037813926,97.167434703499,2.8206170703941433,0.42112176703677073,3785.300048828125,2299.800048828125,7.503205123167467,-8.992685971875813,3303.300048828125,3599.300048828125,3454.1666666666665,-2.6286781018985406,-0.6603652506468327,-4.539032090349693,True,False,False,False,False,49.87,25.0,45.05,77.67,29.74,100.0,35.0,Neutral Watch,Privi Speciality Chemicals Limited,EQ,INE959A01019,False,False
PROSTARM,PROSTARM.NS,2026-09-18,130.5,132.3300018310547,128.5,129.52999877929688,162723.0,133.58899879455566,132.6577995300293,138.24719993591307,147.06280014038086,131.31290642165547,132.83461643916957,134.3558141856166,44.504144619059886,5.49299015821877,4.240708878240744,0.8705801031815286,237.0,114.63999938964844,-11.921982543748522,-45.34599207624604,124.02999877929688,143.9499969482422,130.35332997639975,-3.895236717279471,-6.496787756663891,-6.570975656706302,False,False,False,False,False,34.53,25.0,31.75,73.01,45.47,0.0,35.0,Weak / Avoid,Prostarm Info Systems Limited,EQ,INE0BX301013,False,False
PROTEAN,PROTEAN.NS,2026-09-18,492.0,495.0,487.29998779296875,490.29998779296875,138117.0,518.1150009155274,558.4250030517578,574.8595022583008,603.2490016174316,496.27832403639786,514.1135576689613,544.5739975200368,32.59432953285905,15.62868443483703,3.1875759379860127,0.5843419854097485,939.7999877929688,444.0,-18.723448115392472,-47.829326009634045,483.54998779296875,572.9000244140625,489.9166666666667,-0.6182260611763191,-10.1521024692674,-19.26560223147672,False,False,False,False,False,21.84,0.0,14.28,49.19,35.45,0.0,35.0,Weak / Avoid,Protean eGov Technologies Limited,EQ,INE004A01022,False,False
PROZONER,PROZONER.NS,2026-09-18,53.59000015258789,53.97999954223633,52.099998474121094,53.16999816894531,159033.0,47.288499450683595,44.57639984130859,47.27339988708496,49.8971999168396,51.036985282560096,48.47117119879036,46.57619471952482,74.44587321527726,2.646703693810204,4.977814152636268,0.5083290328777488,72.7699966430664,39.54999923706055,6.559081987687243,-26.93417531714095,41.029998779296875,53.75,51.95333353678385,6.595824038450426,28.05876103742493,13.175816702901422,True,False,True,False,True,64.98,25.0,100.0,67.11,32.79,100.0,75.0,Pre-Breakout Watch,Prozone Realty Limited,EQ,INE195N01013,True,True
PRSMJOHNSN,PRSMJOHNSN.NS,2026-09-18,113.44000244140625,118.4800033569336,113.18000030517578,117.05000305175781,685410.0,112.11049995422363,110.20199966430664,115.65749992370606,121.88554996490478,113.84533487625542,112.46303321270537,112.28773946796933,64.53993358252683,3.29847301272596,2.8180033547435475,1.4244940823255785,176.0,97.0999984741211,-3.9672848131212413,-33.49431644786488,106.26000213623047,117.58999633789062,114.31000010172527,3.26422993157911,8.409745048065819,-0.7377842017441738,False,False,False,False,True,55.44,25.0,66.23,86.92,64.86,18.26,75.0,Pre-Breakout Watch,Prism Johnson Limited,EQ,INE010A01011,True,True
PRUDENT,PRUDENT.NS,2026-09-18,3309.699951171875,3544.10009765625,3309.699951171875,3501.60009765625,57792.0,3365.0300170898436,3228.0280029296873,3034.672001953125,2758.922000732422,3361.727273726604,3345.2269583823154,3239.374208453615,58.48553366465251,163.30370552252762,4.663688055978546,1.763015478856139,4105.5,2121.0,26.919140763191795,-14.709533609639514,3190.199951171875,4105.5,3286.1666666666665,6.028769043338378,3.182461011672788,17.255467983879846,True,False,False,False,False,63.89,25.0,70.17,99.03,76.71,100.0,35.0,Momentum Watch,Prudent Corporate Advisory Services Limited,EQ,INE00F201020,True,True
PRUDMOULI,PRUDMOULI.NS,2026-09-18,14.680000305175781,14.75,14.100000381469727,14.270000457763672,1006.0,16.054500007629393,14.518200054168702,15.089600019454956,16.670049991607666,15.63809755155709,15.61019447861255,15.153707454660672,38.74985882092813,0.9426002387084522,6.605467473518021,0.05530283248354246,38.13999938964844,11.260000228881836,-14.397374543281327,-62.58521057649338,13.119999885559082,17.600000381469727,15.083333333333334,-14.65310380505801,1.7831668462005013,-11.913581569644238,False,False,False,False,False,30.37,25.0,44.04,61.5,16.94,0.0,35.0,Weak / Avoid,Prudential Sugar Corporation Limited,BE,INE024D01016,False,False
PSB,PSB.NS,2026-09-18,21.899999618530273,22.239999771118164,21.649999618530273,22.100000381469727,1335054.0,22.799999809265138,23.47819984436035,23.89409994125366,24.975549983978272,22.404103075194485,22.739161386081996,23.29048605978552,34.22286644716563,0.44140147003882446,1.997291685157291,1.194176732081052,32.459999084472656,20.5,-11.513458579903945,-31.91620146396944,21.799999237060547,23.8700008392334,22.066666920979817,-2.771663763547172,-5.79709614696049,-10.272021378412944,False,False,False,False,False,27.91,0.0,30.19,52.45,56.8,0.0,35.0,Weak / Avoid,Punjab & Sind Bank,EQ,INE608A01012,False,False
PSPPROJECT,PSPPROJECT.NS,2026-09-18,819.2000122070312,820.0,799.0,810.0999755859375,59163.0,873.8225006103515,948.1680004882812,916.3185009765625,842.2817504882812,842.9444002267301,871.1304388095058,907.2998744063516,26.06930029880799,28.939526467247557,3.5723401233675975,1.5165722488528877,1143.0,569.2000122070312,-3.820785014478534,-29.12511149729331,796.75,943.1500244140625,813.1666666666666,-7.937955071550096,-11.835446796486194,-18.92919934091193,False,False,True,False,False,32.23,25.0,11.19,36.14,68.08,19.43,35.0,Weak / Avoid,PSP Projects Limited,EQ,INE488V01015,False,False
PTC,PTC.NS,2026-09-18,156.4499969482422,157.0,153.8000030517578,156.22999572753906,1628957.0,154.9384994506836,164.8000003051758,178.22460052490234,173.0449005126953,154.3865102101729,156.31744342897727,163.56056003220195,45.93970980079204,3.4963787214029494,2.2379689029119225,1.0220993565153134,229.50999450683594,149.58999633789062,-9.717076166554028,-31.928892219599714,150.25,159.35000610351562,154.69666544596353,2.2581469929358944,-0.2107829817327267,-14.06491028327379,False,False,True,False,True,44.75,25.0,38.33,75.88,50.77,0.0,75.0,Pre-Breakout Watch,PTC India Limited,EQ,INE877F01012,True,False
PTCIL,PTCIL.NS,2026-09-18,22835.0,23395.0,22700.0,22805.0,28545.0,22303.5,19891.3,18604.4,18025.225,22798.98386522251,22159.57094909992,20551.071907736874,58.82263830940568,906.5884529792327,3.9753933478589465,0.6441370999952613,24125.0,14039.0,26.517144723574894,-5.4715025906735715,19134.0,24125.0,22435.0,0.10974539069359412,17.098844672657254,30.82262505736577,True,False,True,False,False,62.38,25.0,100.0,98.35,37.54,100.0,35.0,Momentum Watch,PTC Industries Limited,EQ,INE596F01018,True,True
PTL,PTL.NS,2026-09-18,38.4900016784668,38.75,38.099998474121094,38.33000183105469,49373.0,38.41500015258789,39.00339988708496,39.809700088500975,39.32890003204346,38.29718302008183,38.46529073616368,38.993513053246474,45.047237792670515,0.7196866570163519,1.8776066335412147,1.5021784371234894,43.77000045776367,36.099998474121094,-2.5398579674867916,-12.428600799212619,37.75,39.29999923706055,38.14666620890299,0.4191869787396385,0.23535603723199294,-9.019698886113858,False,True,True,False,False,39.19,0.0,43.25,74.09,67.58,29.68,35.0,200 DMA Recovery Watch,PTL Enterprises Limited,EQ,INE034D01049,False,False
PUNJABCHEM,PUNJABCHEM.NS,2026-09-18,1063.4000244140625,1090.9000244140625,1058.0,1075.699951171875,8955.0,1100.6300048828125,1119.9640014648437,1080.7095037841798,1099.0982510375977,1079.5002418354225,1093.3338838813966,1099.0299086020962,43.82318759401505,37.829619572736135,3.5167445653896596,1.0281758060071644,1533.9000244140625,876.5999755859375,-2.1288633517188904,-29.871573502139835,1020.0999755859375,1196.9000244140625,1057.0999755859375,-1.861146325010854,-6.9705175346084,3.273807256644279,False,True,True,False,False,41.14,25.0,38.68,71.65,50.99,32.97,35.0,200 DMA Recovery Watch,Punjab Chemicals & Crop Protection Limited,EQ,INE277B01014,False,False
