Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Company_Name,Sector,Industry,Market_Cap,Enterprise_Value,Revenue,Net_Income,EPS,Forward_EPS,Book_Value,Total_Debt,Total_Cash,Current_Ratio,Quick_Ratio,ROE,ROA,Operating_Margin,Profit_Margin,Debt_to_Equity,PE,Forward_PE,PB,PEG,Dividend_Yield,Revenue_Growth,Profit_Growth,Fundamental_Score,Sector_Score,Market_Adjustment,Overall_Score,Trade_Status,Entry_Zone,Entry_Price,Stop_Loss,Target_1,Target_2,Risk_Reward,Ranking_Quality
HINDALCO,HINDALCO.NS,2026-09-23,979.5,1003.7999877929688,978.2000122070312,1003.7999877929688,5157393.0,999.8625061035157,1003.8610046386718,1019.1445037841797,978.6162530517578,988.044154179758,997.3189714560239,1004.5371476049721,50.965803358925726,21.8333290903024,2.175067678403426,1.5972344090544428,1176.0,731.9500122070312,2.5734024611462347,-14.64285818087,956.4000244140625,1061.800048828125,975.8666585286459,3.1972833551602964,-4.672365831626902,6.821323268410806,True,True,True,False,False,53.03,25.0,46.11,85.93,70.9,70.59,35.0,200 DMA Recovery Watch,Hindalco Industries Limited,EQ,INE038A01020,Hindalco Industries Limited,Basic Materials,Aluminum,2189869318144.0,2940270280704.0,2955370037248.0,164000006144.0,73.73,111.14274,615.284,991649988608.0,228049993728.0,,,,,13.668999000000001,5.5489999999999995,72.598,13.379899,8.875974,1.6033247,,51.0,32.1,75.1,63.67,50,-1.1369999999999998,56.149,Actionable Watch,1003.80 or below,1003.8,971.05,1069.3,1102.05,2.0,Good
TRUALT,TRUALT.NS,2026-09-23,418.70001220703125,445.0,415.20001220703125,438.8999938964844,864019.0,423.39750213623046,437.80700134277345,457.0960006713867,432.3920004272461,422.953782075401,426.6918573113702,437.56941053886226,55.8552631975088,16.054239678239394,3.6578354753921065,4.131242479714205,542.0,310.20001220703125,1.505114216453518,-19.02214134751211,400.0,452.70001220703125,418.1166687011719,3.832500880439693,-0.7462727768993926,-5.986936241109064,True,True,True,False,False,57.22,25.0,43.72,95.71,100.0,62.04,35.0,200 DMA Recovery Watch,TruAlt Bioenergy Limited,EQ,INE0MWH01014,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,56.083,Actionable Watch,438.90 or below,438.9,414.82,487.06,511.14,2.0,Good
TATASTEEL,TATASTEEL.NS,2026-09-23,184.8800048828125,191.5,184.8699951171875,190.82000732421875,39794977.0,185.4259994506836,186.11640045166016,193.73140060424805,193.99765045166015,186.00775575791033,185.7172189577801,187.34910805350967,58.880554263454336,4.318097406175628,2.2629164869692246,1.378135451299432,224.39999389648438,160.05999755859375,-1.6379802126692211,-14.964343799294422,180.27999877929688,190.25999450683594,184.52000427246094,4.273228046021171,1.4946082120547377,3.051255176942047,False,True,True,True,True,63.07,25.0,55.43,98.24,63.23,36.9,100.0,Strong Breakout Watch,Tata Steel Limited,EQ,INE081A01020,Tata Steel Limited,Basic Materials,Steel,2336314621952.0,3124642971648.0,2397561159680.0,110345396224.0,8.84,17.9,81.842,923818983424.0,99790397440.0,,,,,9.252,4.601999999999999,89.017,21.186651,10.463128,2.2884336,,219.0,14.299999999999999,11.4,47.1,50,-1.1369999999999998,55.545,Actionable Watch,190.26 or below,190.26,183.78,203.21,209.69,2.0,Good
INTLCONV,INTLCONV.NS,2026-09-23,77.0999984741211,81.51000213623047,77.0999984741211,80.98999786376953,89727.0,78.26999969482422,76.69219985961914,78.5206999206543,78.97094997406006,77.78456910743134,77.64848253721308,77.57256768168581,60.54150297140466,2.93939284075184,3.6293282112392333,1.5615545061307812,114.54000091552734,60.0,2.5566969757520708,-29.291079783123774,74.19999694824219,83.27999877929688,77.12666829427083,7.428038890381017,5.565688966535287,2.5319661401299376,True,True,True,False,False,56.73,25.0,63.16,94.92,69.65,70.45,35.0,200 DMA Recovery Watch,International Conveyors Limited,EQ,INE575C01027,International Conveyors Limited,Industrials,Specialty Industrial Machinery,5165623296.0,2735673344.0,2129900032.0,1361299968.0,21.25,,66.529,733699968.0,2963000064.0,,,,,18.884,63.914,17.291,3.811294,,1.2173638,,64.0,-0.4,127.89999999999999,56.18,50,-1.1369999999999998,55.373,Actionable Watch,80.99 or below,80.99,76.58,89.81,94.22,2.0,Good
ALKEM,ALKEM.NS,2026-09-23,5344.0,5445.0,5316.0,5417.5,140001.0,5251.85,5433.5,5443.71,5492.69,5314.253578228719,5299.30020868253,5368.842991278421,56.742793112178454,116.60865075449784,2.152443945629863,0.9254676635644992,5933.5,5051.0,-1.3689103153463944,-8.696384933007495,5051.0,5466.5,5353.166666666667,4.685990338164259,2.1495238993117782,-2.6942074539739513,False,True,True,False,True,55.41,25.0,52.14,97.49,47.39,39.05,75.0,Pre-Breakout Watch,Alkem Laboratories Limited,EQ,INE540L01014,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,54.272999999999996,Actionable Watch,5417.50 or below,5417.5,5242.59,5767.33,5942.24,2.0,Good
NDRAUTO,NDRAUTO.NS,2026-09-23,769.4000244140625,769.4000244140625,746.0999755859375,763.1500244140625,17294.0,719.2650024414063,772.2130004882813,798.1080017089844,772.3625018310547,727.8217576950677,730.3406180908762,758.5463092789727,57.92608939952758,25.06668873034177,3.284634466150699,0.8352934925932546,1175.0,605.0499877929688,-1.1927660127403983,-35.05106175199468,653.2999877929688,767.6500244140625,751.0166829427084,13.809565029726588,4.785121132117953,-7.057599914130053,False,True,True,False,True,55.77,25.0,53.92,99.85,44.24,40.46,75.0,Pre-Breakout Watch,Ndr Auto Components Limited,EQ,INE07OG01012,NDR Auto Components Limited,Consumer Cyclical,Auto Parts,17967767552.0,17801578496.0,8587712000.0,647518976.0,27.24,,150.395,617006976.0,231028000.0,,,,,8.563,7.539999999999999,17.248,27.650515,,5.0081453,,55.00000000000001,19.6,20.599999999999998,53.66,50,-1.1369999999999998,53.789,Actionable Watch,763.15 or below,763.15,725.55,838.35,875.95,2.0,Good
PAGEIND,PAGEIND.NS,2026-09-23,37480.0,37545.0,37055.0,37340.0,17552.0,35797.75,37486.3,38308.6,36401.95,36147.72679646837,36085.72494240403,36973.981275840124,57.85749251551914,875.4793138867275,2.344615195197449,0.8793499063135639,44485.0,29805.0,2.5769223901466853,-16.061593795661455,34000.0,37345.0,36856.666666666664,8.94237782640408,6.215332100696913,-14.37743636780555,True,True,True,False,True,60.06,25.0,50.93,99.71,45.78,70.62,75.0,Pre-Breakout Watch,Page Industries Limited,EQ,INE761H01022,Page Industries Limited,Consumer Cyclical,Apparel Manufacturing,406001025024.0,389114265600.0,53506600960.0,7558329856.0,693.4,869.1189,1347.154,2768120064.0,4262510080.0,,,,,18.332,14.126,18.422,52.49495,41.881496,27.019924,,227.99999999999997,7.9,-4.0,45.28,50,-1.1369999999999998,53.011,Actionable Watch,37340.00 or below,37340.0,36026.78,39966.44,41279.66,2.0,Good
HBLENGINE,HBLENGINE.NS,2026-09-23,769.7999877929688,786.4000244140625,758.5999755859375,764.3499755859375,1528808.0,711.5675018310546,708.95,750.663002319336,759.5247500610352,744.284848194945,725.9317755839475,722.9792251482903,64.14224336269851,24.432480081920062,3.196504332088262,0.660347012958292,1122.0,613.0,0.6352953639120473,-31.876116257937838,648.0,778.0,763.7166748046875,8.47228398544615,11.763408144458133,-7.0473079250028325,True,True,True,False,True,57.32,25.0,67.89,87.72,38.11,55.08,75.0,Pre-Breakout Watch,HBL Engineering Limited,EQ,INE292B01021,HBL Engineering Limited,Industrials,Electrical Equipment & Parts,209767268352.0,188327231488.0,33390899200.0,7807000064.0,28.19,,80.581,668700032.0,6924299776.0,,,,,21.051000000000002,23.381001,3.021,26.844625,,9.391171,,56.99999999999999,6.0,-23.5,47.2,50,-1.1369999999999998,52.135,Actionable Watch,764.35 or below,764.35,727.7,837.65,874.3,2.0,Good
DATAMATICS,DATAMATICS.NS,2026-09-23,766.7999877929688,814.9000244140625,766.7999877929688,789.8499755859375,215120.0,769.1849975585938,811.0420007324219,805.2839984130859,773.9077490234375,770.800421225288,777.01900518781,794.7555444371187,52.412586056001466,27.746374748462493,3.5128664437672854,1.5619066704131515,1010.0,632.0,2.0599647157709455,-21.797032120204207,732.0499877929688,857.5,765.4833374023438,4.539737720486525,-1.1080551503484526,-2.021962207341299,True,True,True,False,False,52.67,25.0,46.17,88.83,69.67,66.48,35.0,200 DMA Recovery Watch,Datamatics Global Services Limited,EQ,INE365B01017,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,51.533,Actionable Watch,789.85 or below,789.85,748.23,873.09,914.71,2.0,Good
LOTUSEYE,LOTUSEYE.NS,2026-09-23,113.11000061035156,116.58999633789062,113.11000061035156,115.23999786376953,5314.0,111.70699996948242,115.46540008544922,117.21020004272461,116.28575012207031,113.85234479277855,113.33302500556212,114.88844480817964,54.527032077529746,3.953633781471257,3.4307825883032628,0.44798138609521077,147.0,97.58999633789062,-0.8992952766809448,-21.60544363008875,105.0,116.86000061035156,114.32999928792317,0.26100175395089575,1.096587440499719,-1.3525097031178102,False,True,True,False,True,52.65,25.0,51.11,93.05,30.68,42.81,75.0,Pre-Breakout Watch,Lotus Eye Hospital and Institute Limited,EQ,INE947I01017,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,51.513,Actionable Watch,115.24 or below,115.24,109.31,127.1,133.03,2.0,Good
TEMBO,TEMBO.NS,2026-09-23,57.630001068115234,61.47999954223633,57.29999923706055,59.310001373291016,1389238.0,57.18099994659424,57.59070007324219,57.621249961853025,57.83529998779297,57.403140415534224,57.3944481749358,57.52349735646979,58.011133865924215,2.3203664505855137,3.9122684148687963,0.8778294724510499,83.69999694824219,43.334999084472656,2.5498292319903193,-29.139780721895704,54.25,61.20000076293945,57.743333180745445,5.010626512024641,1.558218876088313,0.8416267247131071,True,True,True,False,False,52.48,25.0,53.79,99.98,45.72,70.4,35.0,200 DMA Recovery Watch,Tembo Global Industries Limited,EQ,INE869Y01028,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,51.342999999999996,Actionable Watch,59.31 or below,59.31,55.83,66.27,69.75,2.0,Good
EMBDL,EMBDL.NS,2026-09-23,58.779998779296875,61.84000015258789,57.720001220703125,61.220001220703125,4137653.0,58.033999633789065,60.73900001525879,62.010699882507325,59.96179983139038,57.62059833405793,58.18169003006777,59.766544747804566,57.404868315245956,2.5843056090303116,4.22134197566197,1.2665440891187973,99.20999908447266,39.459999084472656,2.0983382634456316,-38.29250903573019,53.20000076293945,64.33999633789062,60.143333435058594,14.046201327611296,-1.5439033125780544,-3.301216406969798,True,True,True,False,False,52.38,25.0,44.27,98.81,59.33,66.79,35.0,200 DMA Recovery Watch,Embassy Developments Limited,EQ,INE069I01010,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,51.243,Actionable Watch,61.22 or below,61.22,57.34,68.97,72.85,2.0,Good
360ONE,360ONE.NS,2026-09-23,1093.699951171875,1122.0,1082.4000244140625,1108.0,3642232.0,1115.770001220703,1139.3760009765624,1120.701004638672,1108.319253540039,1085.328230277176,1105.9073654129047,1123.7077443139701,48.16031929159631,29.12563391795077,2.62866732111469,4.234083643749085,1236.199951171875,906.0499877929688,-0.028805196609127393,-10.37048667170274,1037.0999755859375,1219.800048828125,1077.2999674479167,5.9678678147534026,-7.450714568152295,3.949711475903217,False,True,True,False,False,52.25,25.0,38.26,80.32,100.0,49.77,35.0,200 DMA Recovery Watch,360 ONE WAM LIMITED,EQ,INE466L01038,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,51.113,Actionable Watch,1108.00 or below,1108.0,1064.31,1219.8,1239.07,2.56,Good
KHADIM,KHADIM.NS,2026-09-23,123.9000015258789,123.9000015258789,122.94000244140625,122.94000244140625,9157.0,119.55650024414062,105.54159973144532,105.5690997314453,120.7377498626709,123.19023652706956,118.5193399257792,111.02833827010406,61.633481407592484,3.4542564896120758,2.8097091434973653,0.11130674507692224,295.79998779296875,77.47000122070312,1.8239967046265404,-58.43813133371314,103.30000305175781,128.35000610351562,125.44000244140625,1.6285039272744717,14.961660402772669,13.71751155982761,True,True,True,False,False,52.07,25.0,90.9,92.73,18.9,64.59,35.0,200 DMA Recovery Watch,Khadim India Limited,BE,INE834I01025,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,50.933,Actionable Watch,122.94 or below,122.94,117.76,133.3,138.48,2.0,Good
NHPC,NHPC.NS,2026-09-23,76.0199966430664,76.8499984741211,76.0199966430664,76.73999786376953,6977840.0,76.12950019836425,77.28619995117188,77.55829986572266,77.84539993286133,76.18383632725853,76.2857204311153,76.90032570462967,51.99850616395137,1.2941327299268692,1.6863861948813719,0.6656190065312191,88.30000305175781,71.62000274658203,-1.4199966472587477,-13.091738152276488,74.30000305175781,77.88999938964844,76.03333282470703,1.7636840433259637,0.6558237329615801,-3.5566191302106698,False,True,True,False,True,52.01,25.0,48.47,88.0,38.3,38.64,75.0,Pre-Breakout Watch,NHPC Limited,EQ,INE848E01016,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,50.873,Actionable Watch,76.74 or below,76.74,74.8,80.62,82.56,2.0,Good
SALONA,SALONA.NS,2026-09-23,271.54998779296875,278.8999938964844,260.1000061035156,270.6499938964844,807.0,264.90049743652344,258.5339981079102,264.43899978637694,263.9180502319336,265.7537214521835,264.2041739022371,262.1669863739443,56.357731853779356,13.543406293643073,5.004029779813343,0.8103223215182247,320.0,200.0,2.5507704602374393,-15.421876907348631,250.10000610351562,287.29998779296875,270.84999593098956,2.51893708200166,0.20733739353056002,4.558619862751656,True,True,True,False,False,51.68,25.0,54.06,96.72,43.36,70.41,35.0,200 DMA Recovery Watch,Salona Cotspin Limited,EQ,INE498E01010,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,50.543,Actionable Watch,270.65 or below,270.65,250.33,311.28,331.6,2.0,Good
RAMANEWS,RAMANEWS.NS,2026-09-23,31.469999313354492,32.75,31.299999237060547,31.809999465942383,32276.0,31.804500007629393,31.25400012969971,30.418899993896485,31.244850034713746,31.6821641900815,31.720237190362063,31.37220910819065,50.93379278815683,1.6781516152887828,5.275547448799892,1.1626256695471755,42.0,27.049999237060547,1.8087762642507332,-24.261906033470517,30.0,34.5,32.05333391825358,5.470821044025476,0.06290830399211522,9.12521400419224,True,True,True,False,False,51.52,25.0,57.43,85.87,55.69,64.47,35.0,200 DMA Recovery Watch,Shree Rama Newsprint Limited,EQ,INE278B01020,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,50.383,Actionable Watch,31.81 or below,31.81,30.0,35.43,37.24,2.0,Good
NAGREEKEXP,NAGREEKEXP.NS,2026-09-23,22.25,25.399999618530273,21.0,24.209999084472656,97332.0,22.124499893188478,22.57599983215332,24.539099922180174,24.805799961090088,22.227874328673156,22.245753952873223,22.86515478937451,62.009228467243645,1.523332376119765,6.292162055870422,2.537826738804511,37.689998626708984,17.5,-2.401861167759123,-35.76545511647681,20.700000762939453,25.0,21.739999771118164,13.929407456341902,6.698979791267634,-6.41670545384464,False,True,True,False,False,54.15,25.0,58.26,91.98,100.0,30.79,35.0,200 DMA Recovery Watch,Nagreeka Exports Limited,EQ,INE123B01028,Nagreeka Exports Limited,Consumer Cyclical,Textile Manufacturing,756544320.0,2379401216.0,5946903040.0,31788000.0,1.02,,51.926,1727837056.0,28691000.0,,,,,2.5190001,0.5349999999999999,108.513,23.735294,,0.4662404,,,92.5,13.8,46.92,50,-1.1369999999999998,50.120999999999995,Actionable Watch,24.21 or below,24.21,21.93,28.78,31.06,2.0,Good
SENCO,SENCO.NS,2026-09-23,338.3500061035156,346.3500061035156,337.1000061035156,342.25,1218884.0,349.0599990844727,365.35899841308594,353.04649932861327,335.8829997253418,343.18643844381995,348.18198715496544,353.9898512242048,44.77801515091255,11.7926882647068,3.44563572380038,1.9258458253990625,430.0,276.0,1.8956006347045307,-20.406976744186046,325.6499938964844,369.6499938964844,339.3500061035156,3.009781790820165,-6.781967672728539,5.03298867248585,True,True,True,False,False,51.24,25.0,40.46,73.56,82.4,65.16,35.0,200 DMA Recovery Watch,Senco Gold Limited,EQ,INE602W01027,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,50.103,Actionable Watch,342.25 or below,342.25,325.65,375.45,392.05,2.0,Good
LGBBROSLTD,LGBBROSLTD.NS,2026-09-23,1745.5,1745.5,1719.0999755859375,1734.5,14458.0,1715.3349914550781,1628.6999951171874,1597.1649987792969,1701.8479998779296,1723.1390324177817,1702.9112884612302,1657.2397421763785,67.2826560107147,36.637705161547714,2.112292024303702,0.5279879634228286,2048.0,1314.9000244140625,1.9186202366141103,-15.3076171875,1613.0,1764.9000244140625,1733.1333414713542,1.6288773436148762,2.6999807523691466,8.548718536757494,True,True,True,False,True,56.38,25.0,62.24,81.43,33.48,65.35,75.0,Pre-Breakout Watch,LG Balakrishnan & Bros Limited,EQ,INE337A01034,L.G. Balakrishnan & Bros Limited,Consumer Cyclical,Auto Parts,54438391808.0,54050856960.0,32173447168.0,3188041984.0,99.98,113.1,675.302,2311284992.0,2604937984.0,,,,,9.140000500000001,9.908999999999999,10.719,17.070414,15.090185,2.5273137,,129.0,21.6,,43.25,50,-1.1369999999999998,49.991,Actionable Watch,1734.50 or below,1734.5,1679.54,1844.41,1899.37,2.0,Watch
MCL,MCL.NS,2026-09-23,57.209999084472656,63.72999954223633,56.5099983215332,60.75,247844.0,57.6069995880127,56.55419982910156,57.745300102233884,61.75460008621216,57.33538163972765,57.37641111443834,57.31363296794215,60.43822299487773,2.7474768629606565,4.522595659194496,3.521641890720601,93.19999694824219,42.0,-1.6267615445807904,-34.81759443217902,54.40999984741211,64.0,56.359999338785805,10.534936339114932,5.213020841763738,10.414393846897529,False,True,True,False,False,57.13,25.0,68.76,95.12,100.0,36.99,35.0,200 DMA Recovery Watch,M TEK COPPER LIMITED,EQ,INE813V01022,M Tek Copper Limited,Basic Materials,Copper,1648925056.0,1922721792.0,2682671104.0,44911812.0,1.65,,18.486,416105984.0,4662000.0,,,,,3.3069998000000003,1.6740000000000002,82.894,36.818184,,3.2862706,,,73.7,2.6,42.11,50,-1.1369999999999998,49.985,Actionable Watch,60.75 or below,60.75,56.63,68.99,73.11,2.0,Watch
RCOM,RCOM.NS,2026-09-23,0.8999999761581421,0.9300000071525574,0.8899999856948853,0.9300000071525574,2898439.0,0.8880000025033951,0.8507999992370605,0.8844000029563904,0.9456999987363816,0.9282991126566371,0.9030371456426823,0.8778003613540658,55.9777370234468,0.035565495160003874,3.824246761986283,0.8530271180629387,1.5099999904632568,0.75,-1.6601450359312708,-38.410595163829086,0.7799999713897705,1.090000033378601,0.899999996026357,-7.920790501592567,14.81481535989615,3.3333368654605344,False,True,True,False,False,50.97,25.0,82.3,95.96,44.86,36.72,35.0,200 DMA Recovery Watch,Reliance Communications Limited,BE,INE330H01018,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,49.833,Actionable Watch,0.93 or below,0.93,0.88,1.09,1.09,3.0,Watch
SCHAEFFLER,SCHAEFFLER.NS,2026-09-23,4054.199951171875,4098.7001953125,4035.300048828125,4085.699951171875,45556.0,3999.2400146484374,4053.900009765625,4083.7280224609376,4004.772009277344,4043.550934494358,4023.042766829308,4041.859685877195,54.89097061073375,99.35432636618584,2.431757778436194,0.8853131224797163,4467.7001953125,3518.39990234375,2.0207877428991106,-8.550265851352757,3818.10009765625,4260.0,4071.2333170572915,4.791096296569042,1.882699140174715,-0.740980581443984,True,True,True,False,False,50.87,25.0,53.17,93.78,45.99,66.17,35.0,200 DMA Recovery Watch,Schaeffler India Limited,EQ,INE513A01022,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,49.733,Actionable Watch,4085.70 or below,4085.7,3936.67,4383.76,4532.79,2.0,Watch
PNGJL,PNGJL.NS,2026-09-23,598.4000244140625,611.0,593.7000122070312,605.0,438408.0,604.095004272461,619.8080017089844,592.8220001220703,592.5104998779296,604.8710998341103,606.8907106155452,607.0638865107733,48.2053102494968,17.22007456737182,2.846293316920962,0.9199111706002259,736.4000244140625,503.0,2.1078951553843206,-17.843566004579458,563.0999755859375,634.7000122070312,600.5000203450521,-0.5996918208581836,1.5611864365274952,12.057783412139788,True,True,True,False,False,50.59,25.0,62.77,80.41,47.2,66.86,35.0,200 DMA Recovery Watch,P N Gadgil Jewellers Limited,EQ,INE953R01016,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,49.453,Actionable Watch,605.00 or below,605.0,579.17,656.66,682.49,2.0,Watch
SAGARDEEP,SAGARDEEP.NS,2026-09-23,23.100000381469727,24.389999389648438,23.100000381469727,24.360000610351562,8632.0,23.725500202178956,24.057200088500977,24.429700050354004,24.614700021743776,23.743249504857722,23.7728573029231,24.000055560032333,58.3387252118504,0.9297832756162718,3.8168442213468947,1.325868411553733,31.479999542236328,20.809999465942383,-1.0347451367159533,-22.617531878715404,22.850000381469727,26.989999771118164,23.43000030517578,2.3099586591587062,3.045690521542066,-2.0112630238303453,False,True,True,False,False,50.54,25.0,54.48,99.32,61.41,41.72,35.0,200 DMA Recovery Watch,Sagardeep Alloys Limited,EQ,INE976T01013,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,49.403,Actionable Watch,24.36 or below,24.36,22.97,27.15,28.54,2.0,Watch
PRIMO,PRIMO.NS,2026-09-23,23.149999618530273,23.270000457763672,22.600000381469727,22.920000076293945,45589.0,21.570000171661377,22.585200004577636,23.23329999923706,22.34680004119873,22.119017064210773,21.973733872390966,22.398314428692714,56.039990296311224,1.3632762792328137,5.947976765684413,0.23752800810499397,26.899999618530273,16.100000381469727,2.5650206474236104,-14.79553754154953,19.260000228881836,24.670000076293945,22.416666666666668,7.353628415795566,10.19231210093543,-5.7953138176472745,True,True,True,False,False,50.35,25.0,65.75,96.08,23.31,70.52,35.0,200 DMA Recovery Watch,Primo Chemicals Limited,EQ,INE607A01022,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,49.213,Actionable Watch,22.92 or below,22.92,20.88,27.01,29.05,2.0,Watch
SURYALAXMI,SURYALAXMI.NS,2026-09-23,57.220001220703125,60.0,57.220001220703125,58.81999969482422,5497.0,58.41249942779541,58.21679969787598,58.683299713134765,57.51604982376099,57.79981236729497,58.004252063712286,58.25969855041589,52.92449988195985,2.7425317259946014,4.662583713403056,0.7940199335548173,69.69999694824219,43.0,2.2671060948357136,-15.609752840444502,53.45000076293945,65.5999984741211,57.766666412353516,5.242441111420826,4.401845110968483,-5.857874318545663,True,True,True,False,False,50.23,25.0,54.12,89.85,42.79,68.14,35.0,200 DMA Recovery Watch,Suryalakshmi Cotton Mills Limited,EQ,INE713B01026,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,49.092999999999996,Actionable Watch,58.82 or below,58.82,54.71,67.05,71.16,2.0,Watch
AFSL,AFSL.NS,2026-09-23,201.0,205.97000122070312,201.0,204.55999755859375,7352.0,203.70800094604493,203.06200012207032,202.22379959106445,202.08975021362303,202.13217747627485,202.70845498329126,202.8877987769838,54.72774477016701,3.9040836765436855,1.9085274360278615,0.8928560585359929,227.0,194.41000366210938,1.222351624641771,-9.885463630575442,201.0,217.89999389648438,201.3500010172526,1.761015426770518,1.7711430639769876,1.7711430639769876,True,True,True,False,False,50.17,25.0,54.96,93.46,46.25,59.78,35.0,200 DMA Recovery Watch,Abans Financial Services Limited,EQ,INE00ZE01026,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,49.033,Actionable Watch,204.56 or below,204.56,201.0,217.9,215.24,3.75,Watch
COFFEEDAY,COFFEEDAY.NS,2026-09-23,30.59000015258789,32.0,29.8799991607666,31.0,792751.0,30.984500122070312,30.84279998779297,31.131900024414062,30.529450016021727,30.84728196338849,30.896022471865933,30.94225102230005,50.582974150914474,1.5360257207387153,4.9549216798023075,1.0901752199187653,45.95000076293945,21.0,1.541298594410745,-32.535365646821134,28.549999237060547,35.34000015258789,30.640000025431316,1.9736854901274414,4.09670680062002,-5.631654672917275,True,True,True,False,False,50.15,25.0,53.69,85.17,53.16,62.33,35.0,200 DMA Recovery Watch,Coffee Day Enterprises Limited,EQ,INE335K01011,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,49.013,Actionable Watch,31.00 or below,31.0,28.7,35.61,37.91,2.0,Watch
MGL,MGL.NS,2026-09-23,1068.0,1112.0,1068.0,1092.800048828125,289562.0,1082.6100036621094,1099.93,1109.3609997558594,1098.8902505493163,1081.2437821787391,1086.7874372504639,1098.2762059244403,50.72586366406659,25.04048520166515,2.2914059373000177,1.890167261936429,1349.9000244140625,900.0,-0.5542138278273878,-19.045853095493815,1047.0,1119.0,1068.7000325520833,1.1758238616103922,-2.0173943347031487,-5.9552453676312345,False,True,True,False,False,50.01,25.0,41.2,85.45,81.16,45.57,35.0,200 DMA Recovery Watch,Mahanagar Gas Limited,EQ,INE002S01010,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,48.873,Actionable Watch,1092.80 or below,1092.8,1055.24,1167.92,1205.48,2.0,Watch
SILINV,SILINV.NS,2026-09-23,440.79998779296875,460.0,440.79998779296875,452.79998779296875,2531.0,464.3749969482422,445.6259991455078,437.77049926757815,447.2654989624023,449.5693249180393,454.3027226982375,449.1570217635095,49.436592588076984,20.3053516286873,4.484397565392913,1.3513441362556395,767.0,380.0,1.2374057116870674,-40.96479950547995,431.0,497.0,442.0833333333333,2.885703593120592,-4.663653825617187,7.873731457526811,True,True,True,False,False,49.81,25.0,46.97,82.87,62.3,59.9,35.0,200 DMA Recovery Watch,SIL Investments Limited,EQ,INE923A01015,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,48.673,Actionable Watch,452.80 or below,452.8,431.0,497.0,518.2,2.03,Watch
MSPL,MSPL.NS,2026-09-23,33.61000061035156,36.22999954223633,33.61000061035156,35.56999969482422,1132685.0,34.52849979400635,34.97259963989258,38.1889998626709,35.671249885559085,34.13793841398726,34.34587999045356,35.36566476270871,55.617071926780284,1.3924608167038621,3.9147057313764293,1.4753452118409256,46.119998931884766,26.25,-0.28384256525829654,-22.875107288363083,31.799999237060547,37.47999954223633,33.32999928792318,6.242533396547012,2.684758434071144,-16.521945117778436,False,True,True,False,False,49.76,25.0,42.15,95.23,66.64,47.73,35.0,200 DMA Recovery Watch,MSP Steel & Power Limited,EQ,INE752G01015,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.1369999999999998,48.623,Actionable Watch,35.57 or below,35.57,33.48,39.75,41.84,2.0,Watch
